Status_group,Region,District_name,Ward_name,Location,Source_group,Amount_tsh,Pop_served,Construction_year,Quality_group,Wptcode,Quality_group,Extraction_group,Breakdown_year,Payment_group,Funder,Installer,Management,Hardware Problem
functional,Shinyanga,Shinyanga Rural,Usanda,"33.31770226,-3.853877906",shallow well,0,0,unknown,insufficient,1703305816WP67,good,swn 80,unknown,never pay,DWSP,DWSP,wug,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.2951011,-3.858827807",shallow well,0,0,unknown,insufficient,1703305816WP70,good,swn 80,unknown,never pay,TWESA,TWESA,wug,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.22693974,-3.853166038",shallow well,0,0,unknown,seasonal,1703305816WP25,good,nira/tanira,unknown,never pay,DWSP,DWSP,wug,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.31163853,-3.845994733",shallow well,0,0,unknown,seasonal,1703305816WP73,good,nira/tanira,unknown,never pay,RWSSP,RWSSP,wug,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.27219516,-3.849602205",rainwater harvesting,0,0,unknown,seasonal,1703305816WP41,good,other,unknown,never pay,AICT,AICT,parastatal,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.28236873,-3.857148362",shallow well,0,0,unknown,insufficient,1703305816WP39,good,nira/tanira,unknown,never pay,RWSSP,RWSSP,wug,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.26911625,-3.863833189",borehole,0,0,unknown,insufficient,1703305816WP37,good,india mark ii,unknown,never pay,TWESA,TWESA,wug,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.26141634,-3.867994482",shallow well,0,0,unknown,insufficient,1703305816WP36,good,nira/tanira,unknown,never pay,RWSSP,RWSSP,wug,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.26173717,-3.862872891",shallow well,0,0,unknown,seasonal,1703305816WP35,good,nira/tanira,unknown,never pay,DWSP,DWSP,wug,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.28291194,-3.864793486",shallow well,0,0,unknown,seasonal,1703305816WP34,good,nira/tanira,unknown,never pay,DWSP,DWSP,wug,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.27424953,-3.870235178",shallow well,0,0,unknown,seasonal,1703305816WP33,good,nira/tanira,unknown,never pay,DWSP,DWSP,wug,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.26558713,-3.874396469",shallow well,0,0,unknown,seasonal,1703305816WP32,good,nira/tanira,unknown,never pay,DWSP,DWSP,wug,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.30759605,-3.852227939",shallow well,0,0,unknown,seasonal,1703305816WP68,good,nira/tanira,unknown,never pay,DWSP,DWSP,wug,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.26179375,-3.83666928",rainwater harvesting,0,0,unknown,seasonal,1703305816WP31,good,other,unknown,never pay,AICT,AICT,parastatal,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.25523684,-3.838499666",rainwater harvesting,0,0,unknown,seasonal,1703305816WP30,good,other,unknown,never pay,OXFAM,OXFAM,parastatal,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.25450185,-3.850599423",shallow well,0,0,unknown,insufficient,1703305816WP29,good,swn 80,unknown,never pay,Government of Tanzania,Government,vwc,none
functional,Shinyanga,Shinyanga Rural,Usanda,"33.23961831,-3.84198293",shallow well,0,0,unknown,enough,1703305816WP16,good,swn 80,unknown,never pay,Government of Tanzania,Government,vwc,none
