Status_group,Region,District_name,Ward_name,Location,Source_group,Amount_tsh,Pop_served,Construction_year,Quality_group,Wptcode,Quality_group,Extraction_group,Breakdown_year,Payment_group,Funder,Installer,Management,Hardware Problem
functional,Mwanza,Kwimba,Sumve,"33.21414373,-2.707600993",borehole,0,0,unknown,enough,19043053041WP14_129,good,mono,unknown,never pay,Hifab,Hesawa,vwc,tap broken
functional,Mwanza,Kwimba,Sumve,"33.22397106,-2.721559426",shallow well,0,0,unknown,enough,19043053041WP15_130,good,swn 80,unknown,never pay,Hifab,Hesawa,vwc,pump broken
functional,Mwanza,Kwimba,Sumve,"33.22012343,-2.72898203",shallow well,0,0,unknown,enough,19043053041WP16_131,good,swn 80,unknown,never pay,Hifab,Hesawa,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.20734145,-2.702777653",shallow well,0,0,unknown,enough,19043053041WP17_132,good,nira/tanira,unknown,never pay,Hifab,Hesawa,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.25414933,-2.725769333",shallow well,0,0,unknown,enough,19043053041WP21_135,good,nira/tanira,unknown,never pay,Hifab,Hesawa,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.22361385,-2.725045439",shallow well,0,0,unknown,enough,19043053041WP22_136,good,nira/tanira,unknown,never pay,Hifab,Hesawa,vwc,none
functional,Mwanza,Misungwi,Sumbugu,"33.00743178,-2.919383343",shallow well,0,0,unknown,seasonal,19073089201WP20_302,good,nira/tanira,unknown,on failure,HESAWA,HESAWA,vwc,none
functional,Mwanza,Misungwi,Sumbugu,"33.01869993,-2.921143692",shallow well,0,0,unknown,seasonal,19073089201WP23_305,good,nira/tanira,unknown,never pay,VICKFIS,VICKFI,parastatal,none
functional,Mwanza,Misungwi,Sumbugu,"33.00721236,-2.922538694",shallow well,0,0,unknown,enough,19073089201WP19_301,good,swn 80,unknown,on failure,HESAWA,HESAWA,vwc,none
functional,Mwanza,Misungwi,Sumbugu,"33.01025121,-2.926706361",shallow well,0,0,unknown,insufficient,19073089201WP18_300,good,nira/tanira,unknown,annually,HESAWA,HESAWA,vwc,none
functional,Mwanza,Misungwi,Sumbugu,"33.01532063,-2.927086985",shallow well,0,0,unknown,seasonal,19073089201WP15_297,good,nira/tanira,unknown,other,HESAWA,HESAWA,vwc,none
functional,Mwanza,Misungwi,Sumbugu,"33.01526182,-2.927982817",shallow well,0,0,unknown,seasonal,19073089201WP16_298,good,nira/tanira,unknown,other,HESAWA,HESAWA,vwc,none
functional,Mwanza,Misungwi,Sumbugu,"33.03067223,-2.941002754",shallow well,0,0,unknown,enough,19073089201WP11_293,good,nira/tanira,unknown,on failure,HESAWA,HESAWA,vwc,none
functional,Mwanza,Misungwi,Sumbugu,"33.03133053,-2.933426557",shallow well,0,0,unknown,enough,19073089201WP12_294,good,other handpump,unknown,on failure,HESAWA,HESAWA,vwc,none
functional,Mwanza,Misungwi,Sumbugu,"33.03159282,-2.932602846",shallow well,0,0,unknown,enough,19073089201WP13_295,good,nira/tanira,unknown,annually,HESAWA,HESAWA,vwc,none
functional,Mwanza,Ilemela,Sumbugu,"33.02263803,-2.942869387",shallow well,0,0,unknown,insufficient,19073089201WP27_309,good,swn 80,unknown,never pay,Desk and chair foundation,DESK C,vwc,none
functional,Mwanza,Magu,Sukuma,"33.473414,-2.655076003",shallow well,0,0,unknown,enough,19023054111WP39_484,good,nira/tanira,unknown,never pay,HESAWA,DWE,vwc,none
functional,Mwanza,Magu,Sukuma,"33.52562,-2.635636003",shallow well,0,0,unknown,insufficient,19023054111WP12_457,salty,nira/tanira,unknown,never pay,HESAWA,DWE,vwc,none
functional,Mwanza,Magu,Sukuma,"33.465386,-2.634073003",shallow well,0,0,unknown,enough,19023054111WP43_488,good,nira/tanira,unknown,never pay,HESAWA,DWE,vwc,none
functional,Mwanza,Magu,Sukuma,"33.479519,-2.641184003",shallow well,0,0,unknown,enough,19023054111WP42_487,good,nira/tanira,unknown,never pay,HESAWA,DWE,vwc,none
functional,Mwanza,Magu,Sukuma,"33.479794,-2.662830003",shallow well,0,0,unknown,enough,19023054111WP41_486,good,nira/tanira,unknown,never pay,HESAWA,HESAWA,vwc,none
functional,Mwanza,Magu,Sukuma,"33.477888,-2.660966003",shallow well,0,0,unknown,enough,19023054111WP40_485,good,nira/tanira,unknown,never pay,HESAWA,DWE,vwc,none
functional,Mwanza,Magu,Sukuma,"33.467156,-2.662691003",shallow well,0,0,unknown,enough,19023054111WP38_483,good,nira/tanira,unknown,never pay,HESAWA,DWE,vwc,none
functional,Mwanza,Magu,Sukuma,"33.482068,-2.663906003",shallow well,0,0,unknown,enough,19023054111WP36_481,good,nira/tanira,unknown,never pay,HESAWA,DWE,vwc,none
functional,Mwanza,Magu,Sukuma,"33.478731,-2.683543003",shallow well,0,0,unknown,enough,19023054111WP32_477,good,nira/tanira,unknown,never pay,HESAWA,DWE,vwc,none
functional,Mwanza,Magu,Sukuma,"33.480231,-2.682944003",shallow well,0,0,unknown,enough,19023054111WP31_476,good,nira/tanira,unknown,never pay,HESAWA,DWE,vwc,none
functional,Mwanza,Magu,Sukuma,"33.481274,-2.700400003",shallow well,0,0,unknown,enough,19023054111WP29_474,good,nira/tanira,unknown,never pay,HESAWA,DWE,vwc,none
functional,Mwanza,Magu,Sukuma,"33.506996,-2.695610003",shallow well,0,0,unknown,enough,19023054111WP28_473,good,nira/tanira,unknown,never pay,HESAWA,DWE,vwc,none
functional,Mwanza,Magu,Sukuma,"33.503653,-2.677305003",shallow well,0,0,unknown,enough,19023054111WP27_472,good,afridev,unknown,never pay,HESAWA,DWE,vwc,none
functional,Mwanza,Magu,Sukuma,"33.538302,-2.692729003",shallow well,0,0,unknown,enough,19023054111WP26_471,good,nira/tanira,unknown,never pay,HESAWA,DWE,vwc,none
functional,Mwanza,Magu,Sukuma,"33.531303,-2.693897003",shallow well,0,0,unknown,enough,19023054111WP25_470,good,nira/tanira,unknown,never pay,HESAWA,DWE,vwc,none
functional,Mwanza,Magu,Sukuma,"33.521391,-2.696639003",shallow well,0,0,unknown,enough,19023054111WP24_469,salty,nira/tanira,unknown,never pay,HESAWA,DWE,vwc,none
functional,Mwanza,Magu,Sukuma,"33.504505,-2.692459003",borehole,0,0,unknown,enough,19023054111WP21_466,good,afridev,unknown,never pay,World Bank,DWE,vwc,none
functional,Mwanza,Magu,Sukuma,"33.512071,-2.659904003",shallow well,0,0,unknown,enough,19023054111WP19_464,salty,nira/tanira,unknown,never pay,HESAWA,DWE,vwc,none
functional,Mwanza,Magu,Sukuma,"33.492169,-2.649979003",shallow well,0,0,unknown,enough,19023054111WP18_463,salty,nira/tanira,unknown,never pay,HESAWA,DWE,vwc,none
functional,Mwanza,Magu,Sukuma,"33.49709,-2.651275003",shallow well,0,0,unknown,enough,19023054111WP17_462,salty,nira/tanira,unknown,never pay,HESAWA,DWE,vwc,none
functional,Mwanza,Magu,Sukuma,"33.509112,-2.648505003",shallow well,0,0,unknown,enough,19023054111WP16_461,salty,nira/tanira,unknown,never pay,HESAWA,DWE,vwc,none
functional,Mwanza,Magu,Sukuma,"33.515928,-2.647783003",shallow well,0,0,unknown,enough,19023054111WP15_460,salty,nira/tanira,unknown,never pay,HESAWA,DWE,vwc,none
