Status_group,Region,District_name,Ward_name,Location,Source_group,Amount_tsh,Pop_served,Construction_year,Quality_group,Wptcode,Quality_group,Extraction_group,Breakdown_year,Payment_group,Funder,Installer,Management,Hardware Problem
functional,Iringa,Mufindi,Sao Hill,"35.2156949,-8.405405634",spring,0,0,unknown,enough,1102301729WP22,good,gravity,unknown,never pay,Sao h,Sao,company,none
functional,Iringa,Mufindi,Sao Hill,"35.21491947,-8.404433643",spring,0,0,unknown,enough,1102301729WP23,good,gravity,unknown,never pay,Sao h,Sao,company,none
functional,Iringa,Mufindi,Sao Hill,"35.3147431,-8.324648409",shallow well,2000,0,2000,enough,1102301729WP24,good,swn 80,unknown,annually,ADB,DWE,vwc,none
functional,Iringa,Mufindi,Sao Hill,"35.30715808,-8.332967911",shallow well,2000,0,2000,enough,1102301729WP25,good,swn 80,unknown,annually,ADB,DWE,vwc,none
functional,Iringa,Mufindi,Sao Hill,"35.31778173,-8.328635131",shallow well,0,0,2000,enough,1102301729WP27,good,swn 80,unknown,never pay,ADB,DWE,vwc,none
functional,Iringa,Mufindi,Sao Hill,"35.31708974,-8.329131713",shallow well,2000,0,2000,enough,1102301729WP28,good,swn 80,unknown,annually,ADB,DWE,vwc,none
functional,Iringa,Mufindi,Sao Hill,"35.31824664,-8.320240169",shallow well,0,0,2000,enough,1102301729WP29,good,swn 80,unknown,annually,ADB,DWE,vwc,none
functional,Iringa,Mafinga Township Authority,Sao Hill,"35.21640904,-8.406789214",spring,0,0,unknown,enough,1102301729WP14,good,gravity,unknown,never pay,Sao h,Sao,company,none
functional,Iringa,Mafinga Township Authority,Sao Hill,"35.21678362,-8.405920465",spring,0,0,unknown,enough,1102301729WP13,good,gravity,unknown,never pay,Sao h,Sao,company,none
functional,Iringa,Mafinga Township Authority,Sao Hill,"35.21812804,-8.406696735",spring,0,0,unknown,enough,1102301729WP11,good,gravity,unknown,never pay,Sao h,Sao,company,none
functional,Iringa,Mafinga Township Authority,Sao Hill,"35.21799498,-8.406660336",spring,0,0,unknown,enough,1102301729WP10,good,gravity,unknown,never pay,Sao h,Sao,company,none
functional,Iringa,Mafinga Township Authority,Sao Hill,"35.21764169,-8.407812413",spring,0,0,unknown,enough,1102301729WP09,good,gravity,unknown,monthly,Sao h,Sao,company,none
functional,Iringa,Mafinga Township Authority,Sao Hill,"35.16670453,-8.332858554",borehole,0,0,2000,enough,1102301729WP08,good,swn 80,unknown,never pay,Private Individual,DWE,vwc,none
functional,Iringa,Mufindi,Sao Hill,"35.31200711,-8.328565094",spring,2000,0,2000,enough,1102301729WP26,good,gravity,unknown,never pay,MDC,DWE,vwc,none
